Order_ID,Company,City,Customer_Age,Order_Value,Delivery_Time_Min,Distance_Km,Items_Count,Product_Category,Payment_Method,Customer_Rating,Discount_Applied,Delivery_Partner_Rating,Order_Timestamp,Order_Hour,Order_DayOfWeek,Order_Month,Order_Quarter,Mumbai_Zone,Dark_Store_ID,Pincode,Rider_ID,Delivery_Cost,Discount_Amount,Discount_Pct,COGS_Proxy,COGS_Amount,Profit,Profit_Margin_Pct,Is_Peak_Hour,Basket_Size_Tier,Churn_Risk_Flag,Is_On_Time,Stockout_Risk,Is_Loss_Making,Is_Long_Distance
1104379,Zepto,Mumbai,22,251,13,11.0,9,Dairy,Cash on Delivery,4,0,5,2024-03-19 20:53:37,20,Tuesday,2024-03,2024Q1,Colaba,DS_012,400005,R_281,137.0,0.0,0.0,0.62,155.62,-41.62,-16.58,True,Large,False,True,False,True,True
1278286,Zepto,Mumbai,30,50,15,13.4,11,Dairy,UPI,2,0,4,2024-03-19 21:06:43,21,Tuesday,2024-03,2024Q1,Bandra,DS_002,400050,R_027,165.8,0.0,0.0,0.62,31.0,-146.8,-293.6,True,Large,True,True,True,True,True
1322395,Zepto,Mumbai,42,494,9,2.6,17,Fruits & Vegetables,Cash on Delivery,2,0,4,2024-03-19 21:07:50,21,Tuesday,2024-03,2024Q1,Kurla,DS_005,400070,R_123,36.2,0.0,0.0,0.68,335.92,121.88,24.67,True,Large,True,True,False,False,False
1851293,Blinkit,Mumbai,59,107,19,12.3,15,Household,Credit Card,3,1,4,2024-03-19 21:50:42,21,Tuesday,2024-03,2024Q1,Andheri,DS_001,400053,R_011,152.6,31.08,29.0,0.45,48.15,-124.83,-116.66,True,Large,False,False,False,True,True
1476902,Blinkit,Mumbai,18,614,17,6.1,14,Fruits & Vegetables,UPI,4,1,4,2024-03-19 22:57:42,22,Tuesday,2024-03,2024Q1,Borivali,DS_006,400066,R_147,78.2,57.87,9.4,0.68,417.52,60.41,9.84,False,Large,False,False,False,False,True
1230298,Zepto,Mumbai,41,347,16,14.9,4,Snacks,Cash on Delivery,5,0,3,2024-03-19 23:48:09,23,Tuesday,2024-03,2024Q1,Powai,DS_003,400076,R_051,183.8,0.0,0.0,0.48,166.56,-3.36,-0.97,False,Medium,False,False,False,True,True
1097155,Blinkit,Mumbai,32,429,15,4.9,17,Beverages,Wallet,3,0,4,2024-03-20 07:40:27,7,Wednesday,2024-03,2024Q1,Powai,DS_003,400076,R_055,63.8,0.0,0.0,0.55,235.95,129.25,30.13,False,Large,False,True,False,False,True
1931333,Zepto,Mumbai,38,221,5,0.7,15,Groceries,Debit Card,2,0,4,2024-03-20 09:03:36,9,Wednesday,2024-03,2024Q1,Navi Mumbai,DS_010,400703,R_244,13.4,0.0,0.0,0.65,143.65,63.95,28.94,False,Large,True,True,False,False,False
1888062,Blinkit,Mumbai,55,327,16,9.0,2,Household,UPI,3,1,3,2024-03-20 09:26:15,9,Wednesday,2024-03,2024Q1,Thane,DS_004,400601,R_081,113.0,23.17,7.1,0.45,147.15,43.68,13.36,False,Small,False,False,False,False,True
1689030,Blinkit,Mumbai,20,170,14,1.7,19,Beverages,UPI,5,1,5,2024-03-20 09:53:43,9,Wednesday,2024-03,2024Q1,Andheri,DS_001,400053,R_023,25.4,54.93,32.3,0.55,93.5,-3.83,-2.25,False,Large,False,True,False,True,False
1168977,Blinkit,Mumbai,36,107,18,14.0,12,Snacks,Credit Card,4,0,3,2024-03-20 10:37:14,10,Wednesday,2024-03,2024Q1,Kurla,DS_005,400070,R_122,173.0,0.0,0.0,0.48,51.36,-117.36,-109.68,False,Large,False,False,False,True,True
1538326,Blinkit,Mumbai,29,848,13,0.6,13,Dairy,UPI,4,0,4,2024-03-20 11:54:34,11,Wednesday,2024-03,2024Q1,Juhu,DS_009,400049,R_208,12.2,0.0,0.0,0.62,525.76,310.04,36.56,False,Large,False,True,False,False,False
1246888,Zepto,Mumbai,36,746,10,4.6,18,Snacks,Cash on Delivery,5,0,4,2024-03-20 12:00:22,12,Wednesday,2024-03,2024Q1,Powai,DS_003,400076,R_070,60.2,0.0,0.0,0.48,358.08,327.72,43.93,True,Large,False,True,False,False,True
1711468,Zepto,Mumbai,57,420,8,1.9,4,Household,Cash on Delivery,3,1,4,2024-03-20 12:27:28,12,Wednesday,2024-03,2024Q1,Borivali,DS_006,400066,R_140,27.8,135.43,32.2,0.45,189.0,67.77,16.14,True,Medium,False,True,False,False,False
1526797,Blinkit,Mumbai,32,1344,13,1.5,12,Personal Care,Cash on Delivery,4,0,4,2024-03-20 12:35:19,12,Wednesday,2024-03,2024Q1,Andheri,DS_001,400053,R_019,23.0,0.0,0.0,0.38,510.72,810.28,60.29,True,Large,False,True,False,False,False
1431828,Blinkit,Mumbai,38,358,13,3.5,5,Beverages,UPI,2,1,4,2024-03-20 12:38:25,12,Wednesday,2024-03,2024Q1,Borivali,DS_006,400066,R_131,47.0,30.85,8.6,0.55,196.9,83.25,23.25,True,Medium,True,True,False,False,False
1187395,Blinkit,Mumbai,50,578,17,7.1,19,Snacks,Debit Card,4,0,5,2024-03-20 13:59:36,13,Wednesday,2024-03,2024Q1,Thane,DS_004,400601,R_088,90.2,0.0,0.0,0.48,277.44,210.36,36.39,True,Large,False,False,False,False,True
1979202,Blinkit,Mumbai,31,708,21,12.9,10,Beverages,Wallet,2,0,4,2024-03-20 14:47:01,14,Wednesday,2024-03,2024Q1,Bandra,DS_002,400050,R_042,159.8,0.0,0.0,0.55,389.4,158.8,22.43,False,Large,True,False,False,False,True
1983170,Zepto,Mumbai,19,1194,8,5.7,2,Groceries,Debit Card,3,1,4,2024-03-20 14:47:10,14,Wednesday,2024-03,2024Q1,Powai,DS_003,400076,R_071,73.4,359.41,30.1,0.65,776.1,-14.91,-1.25,False,Small,False,True,False,True,True
1136892,Zepto,Mumbai,29,229,10,8.2,18,Household,Wallet,2,0,4,2024-03-20 14:49:44,14,Wednesday,2024-03,2024Q1,Powai,DS_003,400076,R_051,103.4,0.0,0.0,0.45,103.05,22.55,9.85,False,Large,True,True,False,False,True
1136185,Blinkit,Mumbai,20,289,16,6.3,4,Beverages,Credit Card,3,0,4,2024-03-20 16:26:59,16,Wednesday,2024-03,2024Q1,Kurla,DS_005,400070,R_114,80.6,0.0,0.0,0.55,158.95,49.45,17.11,False,Medium,False,False,False,False,True
1616132,Blinkit,Mumbai,23,558,14,1.7,2,Fruits & Vegetables,Cash on Delivery,4,1,4,2024-03-20 16:30:50,16,Wednesday,2024-03,2024Q1,Dadar,DS_008,400014,R_194,25.4,36.41,6.5,0.68,379.44,116.75,20.92,False,Small,False,True,False,False,False
1914575,Blinkit,Mumbai,29,786,14,5.7,9,Groceries,Credit Card,2,1,5,2024-03-20 16:48:46,16,Wednesday,2024-03,2024Q1,Andheri,DS_001,400053,R_022,73.4,211.75,26.9,0.65,510.9,-10.05,-1.28,False,Large,True,True,False,True,True
1217917,Zepto,Mumbai,21,122,9,4.4,1,Groceries,Cash on Delivery,4,0,3,2024-03-20 16:56:45,16,Wednesday,2024-03,2024Q1,Kurla,DS_005,400070,R_115,57.8,0.0,0.0,0.65,79.3,-15.1,-12.38,False,Small,False,True,False,True,False
1196858,Blinkit,Mumbai,24,1410,18,9.7,11,Personal Care,Wallet,4,1,3,2024-03-20 17:40:27,17,Wednesday,2024-03,2024Q1,Andheri,DS_001,400053,R_004,121.4,166.26,11.8,0.38,535.8,586.54,41.6,False,Large,False,False,False,False,True
1496730,Blinkit,Mumbai,32,50,14,3.6,6,Dairy,UPI,4,0,3,2024-03-20 17:56:53,17,Wednesday,2024-03,2024Q1,Chembur,DS_011,400071,R_251,48.2,0.0,0.0,0.62,31.0,-29.2,-58.4,False,Medium,False,True,False,True,False
1682634,Zepto,Mumbai,47,213,8,6.6,19,Snacks,Wallet,5,0,5,2024-03-20 19:20:38,19,Wednesday,2024-03,2024Q1,Malad,DS_007,400064,R_152,84.2,0.0,0.0,0.48,102.24,26.56,12.47,True,Large,False,True,True,False,True
1598412,Blinkit,Mumbai,33,340,21,14.5,3,Personal Care,Debit Card,3,0,4,2024-03-20 20:00:19,20,Wednesday,2024-03,2024Q1,Juhu,DS_009,400049,R_212,179.0,0.0,0.0,0.38,129.2,31.8,9.35,True,Small,False,False,False,False,True
1554891,Blinkit,Mumbai,44,50,19,9.5,5,Snacks,Credit Card,2,1,4,2024-03-20 20:07:56,20,Wednesday,2024-03,2024Q1,Kurla,DS_005,400070,R_113,119.0,15.28,30.6,0.48,24.0,-108.28,-216.56,True,Medium,True,False,True,True,True
1430604,Blinkit,Mumbai,31,486,18,8.2,15,Personal Care,Credit Card,5,0,3,2024-03-20 20:21:01,20,Wednesday,2024-03,2024Q1,Malad,DS_007,400064,R_168,103.4,0.0,0.0,0.38,184.68,197.92,40.72,True,Large,False,False,False,False,True
1978761,Blinkit,Mumbai,37,1308,19,11.1,8,Beverages,Credit Card,5,1,5,2024-03-20 21:01:30,21,Wednesday,2024-03,2024Q1,Juhu,DS_009,400049,R_214,138.2,444.86,34.0,0.55,719.4,5.54,0.42,True,Large,False,False,False,False,True
1696877,Zepto,Mumbai,33,50,11,8.6,14,Personal Care,Credit Card,5,0,4,2024-03-20 21:15:17,21,Wednesday,2024-03,2024Q1,Colaba,DS_012,400005,R_279,108.2,0.0,0.0,0.38,19.0,-77.2,-154.4,True,Large,False,True,False,True,True
1011191,Blinkit,Mumbai,39,618,16,10.0,7,Beverages,Cash on Delivery,5,1,3,2024-03-20 21:22:46,21,Wednesday,2024-03,2024Q1,Andheri,DS_001,400053,R_020,125.0,185.1,30.0,0.55,339.9,-32.0,-5.18,True,Medium,False,False,False,True,True
1648647,Blinkit,Mumbai,28,1404,16,4.8,3,Beverages,Credit Card,4,1,3,2024-03-20 21:31:38,21,Wednesday,2024-03,2024Q1,Powai,DS_003,400076,R_056,62.6,208.76,14.9,0.55,772.2,360.44,25.67,True,Small,False,False,False,False,True
1088945,Zepto,Mumbai,21,279,11,11.7,10,Fruits & Vegetables,UPI,4,0,4,2024-03-20 22:10:03,22,Wednesday,2024-03,2024Q1,Borivali,DS_006,400066,R_136,145.4,0.0,0.0,0.68,189.72,-56.12,-20.11,False,Large,False,True,False,True,True
1253298,Zepto,Mumbai,28,652,8,3.1,19,Groceries,UPI,5,0,5,2024-03-20 22:23:09,22,Wednesday,2024-03,2024Q1,Andheri,DS_001,400053,R_003,42.2,0.0,0.0,0.65,423.8,186.0,28.53,False,Large,False,True,False,False,False
1345426,Zepto,Mumbai,35,518,12,10.4,14,Personal Care,Cash on Delivery,5,0,3,2024-03-20 22:42:17,22,Wednesday,2024-03,2024Q1,Bandra,DS_002,400050,R_029,129.8,0.0,0.0,0.38,196.84,191.36,36.94,False,Large,False,True,False,False,True
1844374,Zepto,Mumbai,29,410,11,9.2,7,Groceries,Credit Card,2,0,4,2024-03-20 22:56:58,22,Wednesday,2024-03,2024Q1,Dadar,DS_008,400014,R_190,115.4,0.0,0.0,0.65,266.5,28.1,6.85,False,Medium,True,True,False,False,True
1416822,Zepto,Mumbai,30,1321,12,10.3,3,Household,Credit Card,2,1,3,2024-03-21 07:14:44,7,Thursday,2024-03,2024Q1,Andheri,DS_001,400053,R_017,128.6,113.38,8.6,0.45,594.45,484.57,36.68,False,Small,True,True,False,False,True
1192322,Blinkit,Mumbai,37,487,14,1.1,3,Fruits & Vegetables,Cash on Delivery,5,0,3,2024-03-21 07:49:58,7,Thursday,2024-03,2024Q1,Kurla,DS_005,400070,R_106,18.2,0.0,0.0,0.68,331.16,137.64,28.26,False,Small,False,True,False,False,False
1153263,Blinkit,Mumbai,35,435,12,3.9,14,Fruits & Vegetables,UPI,5,1,3,2024-03-21 08:36:50,8,Thursday,2024-03,2024Q1,Andheri,DS_001,400053,R_010,51.8,121.89,28.0,0.68,295.8,-34.49,-7.93,False,Large,False,True,False,True,False
1017603,Zepto,Mumbai,26,366,10,8.1,11,Dairy,Cash on Delivery,5,1,3,2024-03-21 10:11:46,10,Thursday,2024-03,2024Q1,Malad,DS_007,400064,R_158,102.2,114.49,31.3,0.62,226.92,-77.61,-21.2,False,Large,False,True,False,True,True
1523398,Blinkit,Mumbai,34,1015,19,11.0,14,Groceries,Cash on Delivery,4,1,4,2024-03-21 10:34:26,10,Thursday,2024-03,2024Q1,Navi Mumbai,DS_010,400703,R_237,137.0,221.16,21.8,0.65,659.75,-2.91,-0.29,False,Large,False,False,False,True,True
1832455,Blinkit,Mumbai,42,467,17,9.5,12,Snacks,Wallet,4,1,3,2024-03-21 13:08:30,13,Thursday,2024-03,2024Q1,Bandra,DS_002,400050,R_035,119.0,49.87,10.7,0.48,224.16,73.97,15.84,True,Large,False,False,True,False,True
1126583,Zepto,Mumbai,53,248,8,4.8,3,Dairy,UPI,3,1,4,2024-03-21 13:33:40,13,Thursday,2024-03,2024Q1,Andheri,DS_001,400053,R_022,62.6,86.39,34.8,0.62,153.76,-54.75,-22.08,True,Small,False,True,False,True,True
1377075,Zepto,Mumbai,19,139,9,7.9,17,Groceries,Credit Card,4,1,4,2024-03-21 13:35:44,13,Thursday,2024-03,2024Q1,Andheri,DS_001,400053,R_015,99.8,9.41,6.8,0.65,90.35,-60.56,-43.57,True,Large,False,True,True,True,True
1109793,Blinkit,Mumbai,55,681,19,12.0,1,Household,Debit Card,5,0,3,2024-03-21 13:41:52,13,Thursday,2024-03,2024Q1,Navi Mumbai,DS_010,400703,R_244,149.0,0.0,0.0,0.45,306.45,225.55,33.12,True,Small,False,False,False,False,True
1788656,Blinkit,Mumbai,38,419,19,14.4,18,Dairy,Debit Card,2,0,4,2024-03-21 13:49:36,13,Thursday,2024-03,2024Q1,Thane,DS_004,400601,R_089,177.8,0.0,0.0,0.62,259.78,-18.58,-4.43,True,Large,True,False,False,True,True
1187668,Zepto,Mumbai,33,931,11,6.1,7,Beverages,Cash on Delivery,2,1,3,2024-03-21 14:26:20,14,Thursday,2024-03,2024Q1,Kurla,DS_005,400070,R_106,78.2,160.3,17.2,0.55,512.05,180.45,19.38,False,Medium,True,True,False,False,True
1119308,Zepto,Mumbai,32,719,12,12.5,3,Dairy,Wallet,1,0,4,2024-03-21 15:05:04,15,Thursday,2024-03,2024Q1,Chembur,DS_011,400071,R_254,155.0,0.0,0.0,0.62,445.78,118.22,16.44,False,Small,True,True,False,False,True
1309866,Blinkit,Mumbai,22,440,16,8.5,2,Personal Care,UPI,5,0,4,2024-03-21 15:18:46,15,Thursday,2024-03,2024Q1,Navi Mumbai,DS_010,400703,R_243,107.0,0.0,0.0,0.38,167.2,165.8,37.68,False,Small,False,False,False,False,True
1166855,Blinkit,Mumbai,19,542,13,1.8,5,Groceries,Cash on Delivery,2,1,5,2024-03-21 16:16:21,16,Thursday,2024-03,2024Q1,Colaba,DS_012,400005,R_300,26.6,110.74,20.4,0.65,352.3,52.36,9.66,False,Medium,True,True,False,False,False
1859670,Zepto,Mumbai,37,159,7,4.8,19,Beverages,Cash on Delivery,5,0,4,2024-03-21 17:51:13,17,Thursday,2024-03,2024Q1,Juhu,DS_009,400049,R_217,62.6,0.0,0.0,0.55,87.45,8.95,5.63,False,Large,False,True,False,False,True
1419879,Blinkit,Mumbai,30,1358,21,14.6,9,Groceries,Wallet,2,1,3,2024-03-21 18:29:01,18,Thursday,2024-03,2024Q1,Thane,DS_004,400601,R_087,180.2,432.82,31.9,0.65,882.7,-137.72,-10.14,False,Large,True,False,False,True,True
1510064,Zepto,Mumbai,24,418,11,10.8,14,Snacks,UPI,3,1,5,2024-03-21 19:31:25,19,Thursday,2024-03,2024Q1,Thane,DS_004,400601,R_087,134.6,72.97,17.5,0.48,200.64,9.79,2.34,True,Large,False,True,True,False,True
1535853,Blinkit,Mumbai,58,1011,13,1.0,13,Fruits & Vegetables,UPI,4,1,3,2024-03-21 20:11:20,20,Thursday,2024-03,2024Q1,Juhu,DS_009,400049,R_224,17.0,222.43,22.0,0.68,687.48,84.09,8.32,True,Large,False,True,False,False,False
1091087,Zepto,Mumbai,30,579,9,6.1,17,Fruits & Vegetables,UPI,4,0,4,2024-03-21 20:12:52,20,Thursday,2024-03,2024Q1,Bandra,DS_002,400050,R_049,78.2,0.0,0.0,0.68,393.72,107.08,18.49,True,Large,False,True,False,False,True
1784315,Blinkit,Mumbai,40,669,19,12.7,19,Personal Care,Debit Card,4,0,3,2024-03-21 20:32:07,20,Thursday,2024-03,2024Q1,Chembur,DS_011,400071,R_262,157.4,0.0,0.0,0.38,254.22,257.38,38.47,True,Large,False,False,False,False,True
1529138,Blinkit,Mumbai,22,565,15,4.6,19,Snacks,Wallet,2,0,3,2024-03-21 20:40:40,20,Thursday,2024-03,2024Q1,Andheri,DS_001,400053,R_018,60.2,0.0,0.0,0.48,271.2,233.6,41.35,True,Large,True,True,True,False,True
1154533,Blinkit,Mumbai,20,939,20,13.8,15,Snacks,Debit Card,4,0,5,2024-03-21 20:45:58,20,Thursday,2024-03,2024Q1,Bandra,DS_002,400050,R_041,170.6,0.0,0.0,0.48,450.72,317.68,33.83,True,Large,False,False,False,False,True
1388108,Zepto,Mumbai,47,1041,13,11.2,19,Fruits & Vegetables,UPI,4,0,3,2024-03-21 21:37:55,21,Thursday,2024-03,2024Q1,Andheri,DS_001,400053,R_023,139.4,0.0,0.0,0.68,707.88,193.72,18.61,True,Large,False,True,False,False,True
1567580,Blinkit,Mumbai,44,1467,12,1.9,18,Dairy,UPI,4,1,4,2024-03-21 21:48:47,21,Thursday,2024-03,2024Q1,Bandra,DS_002,400050,R_047,27.8,225.38,15.4,0.62,909.54,304.28,20.74,True,Large,False,True,True,False,False
1846077,Zepto,Mumbai,19,158,6,2.7,6,Personal Care,Cash on Delivery,2,0,4,2024-03-21 21:49:42,21,Thursday,2024-03,2024Q1,Malad,DS_007,400064,R_172,37.4,0.0,0.0,0.38,60.04,60.56,38.33,True,Medium,True,True,False,False,False
1507602,Zepto,Mumbai,27,1277,16,14.9,2,Dairy,UPI,2,0,4,2024-03-21 22:10:42,22,Thursday,2024-03,2024Q1,Andheri,DS_001,400053,R_011,183.8,0.0,0.0,0.62,791.74,301.46,23.61,False,Small,True,False,False,False,True
1273886,Zepto,Mumbai,21,711,8,1.6,11,Fruits & Vegetables,UPI,5,1,4,2024-03-21 22:20:52,22,Thursday,2024-03,2024Q1,Navi Mumbai,DS_010,400703,R_241,24.2,108.95,15.3,0.68,483.48,94.37,13.27,False,Large,False,True,False,False,False
1617824,Zepto,Mumbai,40,395,12,7.5,2,Snacks,Debit Card,3,0,4,2024-03-22 09:18:13,9,Friday,2024-03,2024Q1,Chembur,DS_011,400071,R_274,95.0,0.0,0.0,0.48,189.6,110.4,27.95,False,Small,False,True,False,False,True
1231501,Zepto,Mumbai,20,621,13,9.6,10,Beverages,UPI,4,0,3,2024-03-22 11:16:49,11,Friday,2024-03,2024Q1,Malad,DS_007,400064,R_166,120.2,0.0,0.0,0.55,341.55,159.25,25.64,False,Large,False,True,False,False,True
1821808,Zepto,Mumbai,24,232,7,3.5,13,Fruits & Vegetables,UPI,2,1,3,2024-03-22 12:14:18,12,Friday,2024-03,2024Q1,Thane,DS_004,400601,R_092,47.0,34.39,14.8,0.68,157.76,-7.15,-3.08,True,Large,True,True,False,True,False
1390396,Zepto,Mumbai,26,316,12,14.2,7,Household,Credit Card,3,0,3,2024-03-22 12:17:55,12,Friday,2024-03,2024Q1,Thane,DS_004,400601,R_087,175.4,0.0,0.0,0.45,142.2,-1.6,-0.51,True,Medium,False,True,False,True,True
1381743,Blinkit,Mumbai,22,540,18,10.3,14,Personal Care,Debit Card,4,0,4,2024-03-22 12:35:44,12,Friday,2024-03,2024Q1,Andheri,DS_001,400053,R_003,128.6,0.0,0.0,0.38,205.2,206.2,38.19,True,Large,False,False,False,False,True
1186231,Zepto,Mumbai,34,1216,8,1.5,19,Personal Care,UPI,4,1,4,2024-03-22 13:12:31,13,Friday,2024-03,2024Q1,Borivali,DS_006,400066,R_149,23.0,255.42,21.0,0.38,462.08,475.5,39.1,True,Large,False,True,False,False,False
1342236,Blinkit,Mumbai,36,657,13,3.1,5,Groceries,Credit Card,3,0,4,2024-03-22 13:35:05,13,Friday,2024-03,2024Q1,Andheri,DS_001,400053,R_002,42.2,0.0,0.0,0.65,427.05,187.75,28.58,True,Medium,False,True,False,False,False
1167922,Blinkit,Mumbai,31,380,17,8.0,2,Fruits & Vegetables,Debit Card,2,1,3,2024-03-22 16:09:13,16,Friday,2024-03,2024Q1,Malad,DS_007,400064,R_166,101.0,103.33,27.2,0.68,258.4,-82.73,-21.77,False,Small,True,False,False,True,True
1469266,Blinkit,Mumbai,24,323,20,13.2,4,Groceries,UPI,3,0,3,2024-03-22 16:16:10,16,Friday,2024-03,2024Q1,Dadar,DS_008,400014,R_189,163.4,0.0,0.0,0.65,209.95,-50.35,-15.59,False,Medium,False,False,False,True,True
1275247,Blinkit,Mumbai,59,689,21,13.5,6,Household,UPI,2,0,3,2024-03-22 17:14:10,17,Friday,2024-03,2024Q1,Bandra,DS_002,400050,R_039,167.0,0.0,0.0,0.45,310.05,211.95,30.76,False,Medium,True,False,False,False,True
1022171,Blinkit,Mumbai,27,437,19,14.5,17,Snacks,Wallet,4,0,4,2024-03-22 17:40:52,17,Friday,2024-03,2024Q1,Powai,DS_003,400076,R_075,179.0,0.0,0.0,0.48,209.76,48.24,11.04,False,Large,False,False,False,False,True
1532658,Zepto,Mumbai,55,1140,9,5.4,17,Beverages,Wallet,4,0,5,2024-03-22 17:55:30,17,Friday,2024-03,2024Q1,Thane,DS_004,400601,R_087,69.8,0.0,0.0,0.55,627.0,443.2,38.88,False,Large,False,True,False,False,True
1800667,Zepto,Mumbai,54,202,6,2.8,17,Fruits & Vegetables,Wallet,2,0,3,2024-03-22 19:38:30,19,Friday,2024-03,2024Q1,Juhu,DS_009,400049,R_214,38.6,0.0,0.0,0.68,137.36,26.04,12.89,True,Large,True,True,False,False,False
1300948,Zepto,Mumbai,18,342,6,0.7,19,Personal Care,Cash on Delivery,3,1,3,2024-03-22 20:18:48,20,Friday,2024-03,2024Q1,Powai,DS_003,400076,R_053,13.4,71.27,20.8,0.38,129.96,127.37,37.24,True,Large,False,True,False,False,False
1730859,Zepto,Mumbai,42,50,9,4.8,2,Groceries,Debit Card,4,0,3,2024-03-22 20:19:56,20,Friday,2024-03,2024Q1,Navi Mumbai,DS_010,400703,R_229,62.6,0.0,0.0,0.65,32.5,-45.1,-90.2,True,Small,False,True,True,True,True
1951479,Zepto,Mumbai,23,393,6,0.9,14,Household,Debit Card,3,0,4,2024-03-22 21:22:21,21,Friday,2024-03,2024Q1,Thane,DS_004,400601,R_078,15.8,0.0,0.0,0.45,176.85,200.35,50.98,True,Large,False,True,False,False,False
1900177,Blinkit,Mumbai,22,583,15,4.4,13,Snacks,Cash on Delivery,4,1,4,2024-03-22 21:32:55,21,Friday,2024-03,2024Q1,Andheri,DS_001,400053,R_008,57.8,34.66,5.9,0.48,279.84,210.7,36.14,True,Large,False,True,False,False,False
1524506,Zepto,Mumbai,18,866,9,6.8,11,Personal Care,Cash on Delivery,4,0,5,2024-03-22 21:51:09,21,Friday,2024-03,2024Q1,Powai,DS_003,400076,R_053,86.6,0.0,0.0,0.38,329.08,450.32,52.0,True,Large,False,True,False,False,True
1266657,Blinkit,Mumbai,20,1078,12,3.2,12,Personal Care,UPI,4,1,5,2024-03-22 22:24:18,22,Friday,2024-03,2024Q1,Andheri,DS_001,400053,R_012,43.4,270.17,25.1,0.38,409.64,354.79,32.91,False,Large,False,True,False,False,False
1727080,Zepto,Mumbai,52,1811,8,5.5,13,Beverages,Credit Card,3,1,2,2024-03-22 23:25:44,23,Friday,2024-03,2024Q1,Andheri,DS_001,400053,R_014,71.0,584.09,32.3,0.55,996.05,159.86,8.83,False,Large,False,True,False,False,True
1691603,Blinkit,Mumbai,37,118,19,11.9,9,Dairy,UPI,2,1,3,2024-03-22 23:47:31,23,Friday,2024-03,2024Q1,Andheri,DS_001,400053,R_022,147.8,22.41,19.0,0.62,73.16,-125.37,-106.25,False,Large,True,False,False,True,True
1194176,Blinkit,Mumbai,18,355,19,10.0,19,Fruits & Vegetables,Wallet,5,1,3,2024-03-22 23:57:10,23,Friday,2024-03,2024Q1,Navi Mumbai,DS_010,400703,R_241,125.0,118.05,33.3,0.68,241.4,-129.45,-36.46,False,Large,False,False,False,True,True
1978117,Blinkit,Mumbai,34,287,14,2.3,1,Personal Care,Credit Card,4,0,4,2024-03-23 01:13:57,1,Saturday,2024-03,2024Q1,Kurla,DS_005,400070,R_102,32.6,0.0,0.0,0.38,109.06,145.34,50.64,False,Small,False,True,False,False,False
1336183,Zepto,Mumbai,34,639,7,0.9,12,Beverages,UPI,3,1,4,2024-03-23 07:02:32,7,Saturday,2024-03,2024Q1,Powai,DS_003,400076,R_064,15.8,52.6,8.2,0.55,351.45,219.15,34.3,False,Large,False,True,False,False,False
1268953,Zepto,Mumbai,34,639,11,8.0,8,Dairy,Debit Card,1,0,4,2024-03-23 07:14:06,7,Saturday,2024-03,2024Q1,Borivali,DS_006,400066,R_129,101.0,0.0,0.0,0.62,396.18,141.82,22.19,False,Large,True,True,False,False,True
1655158,Blinkit,Mumbai,39,487,17,12.3,2,Fruits & Vegetables,Wallet,4,0,4,2024-03-23 07:18:07,7,Saturday,2024-03,2024Q1,Malad,DS_007,400064,R_163,152.6,0.0,0.0,0.68,331.16,3.24,0.67,False,Small,False,False,False,False,True
1386577,Blinkit,Mumbai,20,882,14,3.8,7,Household,Cash on Delivery,5,0,3,2024-03-23 07:24:20,7,Saturday,2024-03,2024Q1,Malad,DS_007,400064,R_160,50.6,0.0,0.0,0.45,396.9,434.5,49.26,False,Medium,False,True,False,False,False
1848522,Zepto,Mumbai,35,409,12,9.9,3,Beverages,UPI,3,0,5,2024-03-23 09:22:58,9,Saturday,2024-03,2024Q1,Andheri,DS_001,400053,R_006,123.8,0.0,0.0,0.55,224.95,60.25,14.73,False,Small,False,True,False,False,True
1312615,Zepto,Mumbai,38,1252,10,5.3,9,Snacks,Credit Card,5,0,4,2024-03-23 09:35:28,9,Saturday,2024-03,2024Q1,Andheri,DS_001,400053,R_022,68.6,0.0,0.0,0.48,600.96,582.44,46.52,False,Large,False,True,False,False,True
1808143,Blinkit,Mumbai,38,1150,14,1.0,7,Snacks,Debit Card,3,0,5,2024-03-23 10:13:11,10,Saturday,2024-03,2024Q1,Powai,DS_003,400076,R_073,17.0,0.0,0.0,0.48,552.0,581.0,50.52,False,Medium,False,True,False,False,False
1625101,Zepto,Mumbai,38,421,12,9.2,5,Dairy,Cash on Delivery,3,0,4,2024-03-23 10:29:23,10,Saturday,2024-03,2024Q1,Andheri,DS_001,400053,R_021,115.4,0.0,0.0,0.62,261.02,44.58,10.59,False,Medium,False,True,False,False,True
1880739,Blinkit,Mumbai,21,928,16,10.4,19,Fruits & Vegetables,Credit Card,3,0,4,2024-03-23 10:59:17,10,Saturday,2024-03,2024Q1,Andheri,DS_001,400053,R_022,129.8,0.0,0.0,0.68,631.04,167.16,18.01,False,Large,False,False,False,False,True
1266758,Zepto,Mumbai,56,929,8,4.1,16,Personal Care,Credit Card,4,1,3,2024-03-23 13:40:18,13,Saturday,2024-03,2024Q1,Navi Mumbai,DS_010,400703,R_236,54.2,59.21,6.4,0.38,353.02,462.57,49.79,True,Large,False,True,False,False,False
1079311,Zepto,Mumbai,34,773,6,2.4,1,Dairy,Debit Card,4,0,4,2024-03-23 13:46:54,13,Saturday,2024-03,2024Q1,Chembur,DS_011,400071,R_255,33.8,0.0,0.0,0.62,479.26,259.94,33.63,True,Small,False,True,False,False,False
